device_id,datetime,address_ip,address_port,original_message_id,status,lat,lat_dir,lon,lon_dir,spd_over_grnd,true_course,datestamp,mag_variation,mag_var_dir
st-1a2090,2019-02-13 10:59:48,172.23.0.1,4007,1550059188865-0,A,51.901,N,5.541880166666667,E,0.02,315.69,130219,1.4,E
st-1a2090,2019-02-13 10:59:49,172.23.0.1,4007,1550059189959-0,A,51.901,N,5.54188,E,0.02,305.11,130219,1.4,E
st-1a2090,2019-02-13 10:59:56,172.23.0.1,4007,1550059196360-0,A,51.9010005,N,5.5418788333333335,E,0.02,290.91,130219,1.4,E
st-1a2090,2019-02-13 10:59:56,172.23.0.1,4007,1550059196967-0,A,51.9010005,N,5.5418788333333335,E,0.02,295.27,130219,1.4,E
st-1a2090,2019-02-13 10:59:57,172.23.0.1,4007,1550059197618-0,A,51.9010005,N,5.541878666666666,E,0.02,296.21,130219,1.4,E
st-1a2090,2019-02-13 10:59:58,172.23.0.1,4007,1550059198035-0,A,51.90100066666667,N,5.541878666666666,E,0.02,294.62,130219,1.4,E
st-1a2090,2019-02-13 10:59:58,172.23.0.1,4007,1550059198368-0,A,51.90100066666667,N,5.5418785,E,0.02,289.29,130219,1.4,E
st-1a2090,2019-02-13 10:59:58,172.23.0.1,4007,1550059198864-0,A,51.90100066666667,N,5.5418785,E,0.02,291.47,130219,1.4,E
st-1a2090,2019-02-13 10:59:59,172.23.0.1,4007,1550059199360-0,A,51.90100066666667,N,5.5418785,E,0.02,287.36,130219,1.4,E
st-1a2090,2019-02-13 10:59:59,172.23.0.1,4007,1550059199962-0,A,51.90100066666667,N,5.541878333333333,E,0.02,285.97,130219,1.4,E
st-1a2090,2019-02-13 11:00:00,172.23.0.1,4007,1550059200825-1,A,51.90100066666667,N,5.541878333333333,E,0.02,292.72,130219,1.4,E
st-1a2090,2019-02-13 11:00:01,172.23.0.1,4007,1550059201077-1,A,51.901000833333335,N,5.541878166666667,E,0.02,295.95,130219,1.4,E
st-1a2090,2019-02-13 11:00:01,172.23.0.1,4007,1550059201372-0,A,51.901000833333335,N,5.541878166666667,E,0.02,295.35,130219,1.4,E
st-1a2090,2019-02-13 11:00:01,172.23.0.1,4007,1550059201859-0,A,51.901000833333335,N,5.541878166666667,E,0.02,295.58,130219,1.4,E
st-1a2090,2019-02-13 11:00:02,172.23.0.1,4007,1550059202460-0,A,51.901000833333335,N,5.541878166666667,E,0.02,296.78,130219,1.4,E
st-1a2090,2019-02-13 11:00:02,172.23.0.1,4007,1550059202859-0,A,51.901000833333335,N,5.5418780000000005,E,0.02,313.74,130219,1.4,E
st-1a2090,2019-02-13 11:00:03,172.23.0.1,4007,1550059203456-0,A,51.901000833333335,N,5.5418780000000005,E,0.02,310.33,130219,1.4,E
st-1a2090,2019-02-13 11:00:04,172.23.0.1,4007,1550059204120-0,A,51.901000833333335,N,5.5418780000000005,E,0.02,314.88,130219,1.4,E
st-1a2090,2019-02-13 11:00:04,172.23.0.1,4007,1550059204413-1,A,51.901000833333335,N,5.541877833333333,E,0.02,319.25,130219,1.4,E
st-1a2090,2019-02-13 11:00:04,172.23.0.1,4007,1550059204960-0,A,51.901001,N,5.541877833333333,E,0.02,308.41,130219,1.4,E
st-1a2090,2019-02-13 11:00:05,172.23.0.1,4007,1550059205366-0,A,51.901001,N,5.541877833333333,E,0.02,299.18,130219,1.4,E
st-1a2090,2019-02-13 11:00:05,172.23.0.1,4007,1550059205868-1,A,51.901001,N,5.541877666666666,E,0.02,295.96,130219,1.4,E
st-1a2090,2019-02-13 11:00:06,172.23.0.1,4007,1550059206364-0,A,51.901001,N,5.541877666666666,E,0.02,301.22,130219,1.4,E
st-1a2090,2019-02-13 11:00:06,172.23.0.1,4007,1550059206966-0,A,51.901001,N,5.5418775,E,0.02,307.58,130219,1.4,E
st-1a2090,2019-02-13 11:00:07,172.23.0.1,4007,1550059207621-0,A,51.90100116666667,N,5.5418775,E,0.02,308.82,130219,1.4,E
st-1a2090,2019-02-13 11:00:08,172.23.0.1,4007,1550059208041-0,A,51.90100116666667,N,5.541877333333334,E,0.02,305.36,130219,1.4,E
st-1a2090,2019-02-13 11:00:08,172.23.0.1,4007,1550059208361-0,A,51.90100116666667,N,5.541877333333334,E,0.02,301.04,130219,1.4,E
st-1a2090,2019-02-13 11:00:08,172.23.0.1,4007,1550059208859-0,A,51.90100116666667,N,5.541877166666667,E,0.02,294.16,130219,1.4,E
st-1a2090,2019-02-13 11:00:09,172.23.0.1,4007,1550059209374-0,A,51.90100116666667,N,5.541877166666667,E,0.02,294.11,130219,1.4,E
st-1a2090,2019-02-13 11:00:09,172.23.0.1,4007,1550059209962-0,A,51.90100116666667,N,5.5418769999999995,E,0.02,297.2,130219,1.4,E
st-1a2090,2019-02-13 11:00:10,172.23.0.1,4007,1550059210838-0,A,51.90100133333333,N,5.5418769999999995,E,0.02,298.96,130219,1.4,E
st-1a2090,2019-02-13 11:00:11,172.23.0.1,4007,1550059211062-1,A,51.90100133333333,N,5.541876833333333,E,0.02,294.93,130219,1.4,E
st-1a2090,2019-02-13 11:00:11,172.23.0.1,4007,1550059211365-0,A,51.90100133333333,N,5.541876833333333,E,0.02,292.03,130219,1.4,E
st-1a2090,2019-02-13 11:00:18,172.23.0.1,4007,1550059218042-0,A,51.90100183333333,N,5.541875666666667,E,0.02,310.95,130219,1.4,E
st-1a2090,2019-02-13 11:00:18,172.23.0.1,4007,1550059218366-0,A,51.901002,N,5.541875666666667,E,0.02,306.97,130219,1.4,E
st-1a2090,2019-02-13 11:00:18,172.23.0.1,4007,1550059218863-0,A,51.901002,N,5.541875666666667,E,0.02,303.97,130219,1.4,E
st-1a2090,2019-02-13 11:00:19,172.23.0.1,4007,1550059219368-0,A,51.901002,N,5.5418755,E,0.02,305.7,130219,1.4,E
st-1a2090,2019-02-13 11:00:19,172.23.0.1,4007,1550059219957-0,A,51.901002,N,5.5418755,E,0.02,300.84,130219,1.4,E
st-1a2090,2019-02-13 11:00:20,172.23.0.1,4007,1550059220474-0,A,51.901002,N,5.5418753333333335,E,0.02,295.48,130219,1.4,E
st-1a2090,2019-02-13 11:00:21,172.23.0.1,4007,1550059221120-0,A,51.901002166666665,N,5.5418753333333335,E,0.02,294.11,130219,1.4,E
st-1a2090,2019-02-13 11:00:21,172.23.0.1,4007,1550059221426-0,A,51.901002166666665,N,5.541875166666666,E,0.02,300.92,130219,1.4,E
st-1a2090,2019-02-13 11:00:21,172.23.0.1,4007,1550059221864-0,A,51.901002166666665,N,5.541875166666666,E,0.02,294.18,130219,1.4,E
st-1a2090,2019-02-13 11:00:22,172.23.0.1,4007,1550059222459-0,A,51.901002166666665,N,5.541875166666666,E,0.02,290.9,130219,1.4,E
st-1a2090,2019-02-13 11:00:22,172.23.0.1,4007,1550059222868-0,A,51.901002166666665,N,5.541875166666666,E,0.02,290.91,130219,1.4,E
st-1a2090,2019-02-13 11:00:23,172.23.0.1,4007,1550059223361-0,A,51.901002166666665,N,5.541875166666666,E,0.02,292.19,130219,1.4,E
st-1a2090,2019-02-13 11:00:24,172.23.0.1,4007,1550059224241-0,A,51.901002166666665,N,5.541875,E,0.02,294.02,130219,1.4,E
st-1a2090,2019-02-13 11:00:25,172.23.0.1,4007,1550059225361-0,A,51.90100233333333,N,5.541875,E,0.02,283.12,130219,1.4,E
st-1a2090,2019-02-13 11:00:26,172.23.0.1,4007,1550059226361-0,A,51.90100233333333,N,5.541874833333333,E,0.02,276.4,130219,1.4,E
st-1a2090,2019-02-13 11:00:27,172.23.0.1,4007,1550059227626-0,A,51.90100233333333,N,5.541874666666667,E,0.02,272.75,130219,1.4,E
st-1a2090,2019-02-13 11:00:28,172.23.0.1,4007,1550059228042-0,A,51.90100233333333,N,5.541874666666667,E,0.02,280.09,130219,1.4,E
st-1a2090,2019-02-13 11:00:28,172.23.0.1,4007,1550059228364-0,A,51.90100233333333,N,5.541874666666667,E,0.02,279.64,130219,1.4,E
st-1a2090,2019-02-13 11:00:28,172.23.0.1,4007,1550059228860-0,A,51.90100233333333,N,5.5418745000000005,E,0.02,277.11,130219,1.4,E
st-1a2090,2019-02-13 11:00:29,172.23.0.1,4007,1550059229363-0,A,51.9010025,N,5.5418745000000005,E,0.02,281.47,130219,1.4,E
st-1a2090,2019-02-13 11:00:29,172.23.0.1,4007,1550059229964-0,A,51.9010025,N,5.541874333333333,E,0.02,284.29,130219,1.4,E
st-1a2090,2019-02-13 11:00:30,172.23.0.1,4007,1550059230458-0,A,51.9010025,N,5.541874333333333,E,0.02,275.54,130219,1.4,E
st-1a2090,2019-02-13 11:00:31,172.23.0.1,4007,1550059231126-0,A,51.9010025,N,5.541874166666666,E,0.02,282.31,130219,1.4,E
st-1a2090,2019-02-13 11:00:31,172.23.0.1,4007,1550059231410-0,A,51.9010025,N,5.541874166666666,E,0.02,279.82,130219,1.4,E
st-1a2090,2019-02-13 11:00:31,172.23.0.1,4007,1550059231867-0,A,51.9010025,N,5.541874,E,0.02,286.4,130219,1.4,E
st-1a2090,2019-02-13 11:00:32,172.23.0.1,4007,1550059232867-0,A,51.90100266666666,N,5.541873833333334,E,0.02,290.98,130219,1.4,E
st-1a2090,2019-02-13 11:00:33,172.23.0.1,4007,1550059233364-0,A,51.90100266666666,N,5.541873833333334,E,0.02,291.27,130219,1.4,E
st-1a2090,2019-02-13 11:00:51,172.23.0.1,4007,1550059251121-0,A,51.901004666666665,N,5.541870833333333,E,0.02,315.1,130219,1.4,E
st-1a2090,2019-02-13 11:00:51,172.23.0.1,4007,1550059251414-0,A,51.901004666666665,N,5.541870833333333,E,0.02,312.39,130219,1.4,E
st-1a2090,2019-02-13 11:00:51,172.23.0.1,4007,1550059251864-0,A,51.90100483333333,N,5.541870666666666,E,0.02,310.09,130219,1.4,E
st-1a2090,2019-02-13 11:00:52,172.23.0.1,4007,1550059252459-0,A,51.90100483333333,N,5.541870666666666,E,0.02,315.54,130219,1.4,E
st-1a2090,2019-02-13 11:00:52,172.23.0.1,4007,1550059252868-0,A,51.90100483333333,N,5.541870666666666,E,0.02,314.02,130219,1.4,E
st-1a2090,2019-02-13 11:00:53,172.23.0.1,4007,1550059253362-0,A,51.90100483333333,N,5.5418705,E,0.02,314.17,130219,1.4,E
st-1a2090,2019-02-13 11:00:53,172.23.0.1,4007,1550059253958-0,A,51.90100483333333,N,5.5418705,E,0.02,313.51,130219,1.4,E
st-1a2090,2019-02-13 11:00:54,172.23.0.1,4007,1550059254623-0,A,51.90100483333333,N,5.5418705,E,0.02,304.75,130219,1.4,E
st-1a2090,2019-02-13 11:00:55,172.23.0.1,4007,1550059255029-0,A,51.90100483333333,N,5.5418705,E,0.02,304.76,130219,1.4,E
st-1a2090,2019-02-13 11:01:15,172.23.0.1,4007,1550059275370-0,A,51.9010055,N,5.5418695,E,0.02,294.82,130219,1.4,E
st-1a2090,2019-02-13 11:01:15,172.23.0.1,4007,1550059275863-0,A,51.9010055,N,5.5418695,E,0.02,295.01,130219,1.4,E
st-1a2090,2019-02-13 11:01:17,172.23.0.1,4007,1550059277848-0,A,51.90100566666667,N,5.5418693333333335,E,0.02,299.79,130219,1.4,E
st-1a2090,2019-02-13 11:01:41,172.23.0.1,4007,1550059301867-0,A,51.9010065,N,5.541867666666667,E,0.02,309.93,130219,1.4,E
st-1a2090,2019-02-13 11:01:42,172.23.0.1,4007,1550059302458-0,A,51.90100666666667,N,5.541867666666667,E,0.02,307.77,130219,1.4,E
st-1a2090,2019-02-13 11:01:42,172.23.0.1,4007,1550059302870-0,A,51.90100666666667,N,5.5418675,E,0.02,300.78,130219,1.4,E
st-1a2090,2019-02-13 11:01:43,172.23.0.1,4007,1550059303957-0,A,51.90100666666667,N,5.5418675,E,0.02,312.27,130219,1.4,E
st-1a2090,2019-02-13 11:01:44,172.23.0.1,4007,1550059304622-0,A,51.90100666666667,N,5.5418675,E,0.02,305.48,130219,1.4,E
st-1a2090,2019-02-13 11:02:15,172.23.0.1,4007,1550059335862-0,A,51.9010065,N,5.541868166666667,E,0.02,262.94,130219,1.4,E
st-1a2090,2019-02-13 11:02:16,172.23.0.1,4007,1550059336365-0,A,51.9010065,N,5.541868166666667,E,0.02,252.21,130219,1.4,E
st-1a2090,2019-02-13 11:02:16,172.23.0.1,4007,1550059336867-0,A,51.9010065,N,5.541868333333333,E,0.02,248.49,130219,1.4,E
st-1a2090,2019-02-13 11:02:17,172.23.0.1,4007,1550059337459-0,A,51.9010065,N,5.541868333333333,E,0.02,242.5,130219,1.4,E
st-1a2090,2019-02-13 11:02:18,172.23.0.1,4007,1550059338330-0,A,51.9010065,N,5.541868333333333,E,0.02,245.71,130219,1.4,E
st-1a2090,2019-02-13 11:02:18,172.23.0.1,4007,1550059338562-0,A,51.9010065,N,5.5418685,E,0.02,242.99,130219,1.4,E
st-1a2090,2019-02-13 11:02:18,172.23.0.1,4007,1550059338864-0,A,51.9010065,N,5.5418685,E,0.02,238.12,130219,1.4,E
st-1a2090,2019-02-13 11:02:19,172.23.0.1,4007,1550059339361-0,A,51.9010065,N,5.5418685,E,0.02,246.73,130219,1.4,E
st-1a2090,2019-02-13 11:02:19,172.23.0.1,4007,1550059339962-0,A,51.9010065,N,5.541868666666667,E,0.02,255.92,130219,1.4,E
st-1a2090,2019-02-13 11:02:20,172.23.0.1,4007,1550059340367-0,A,51.9010065,N,5.541868666666667,E,0.02,246.64,130219,1.4,E
st-1a2090,2019-02-13 11:02:20,172.23.0.1,4007,1550059340962-0,A,51.9010065,N,5.541868833333333,E,0.02,248.21,130219,1.4,E
st-1a2090,2019-02-13 11:02:21,172.23.0.1,4007,1550059341624-0,A,51.9010065,N,5.541868833333333,E,0.02,238.33,130219,1.4,E
st-1a2090,2019-02-13 11:02:21,172.23.0.1,4007,1550059341911-0,A,51.901006333333335,N,5.541868833333333,E,0.02,231.71,130219,1.4,E
st-1a2090,2019-02-13 11:02:22,172.23.0.1,4007,1550059342461-0,A,51.901006333333335,N,5.541869,E,0.02,225.16,130219,1.4,E
st-1a2090,2019-02-13 11:02:22,172.23.0.1,4007,1550059342868-0,A,51.901006333333335,N,5.541869,E,0.02,217.88,130219,1.4,E
st-1a2090,2019-02-13 11:02:23,172.23.0.1,4007,1550059343360-0,A,51.901006333333335,N,5.541869166666666,E,0.02,220.13,130219,1.4,E
st-1a2090,2019-02-13 11:02:23,172.23.0.1,4007,1550059343870-0,A,51.901006333333335,N,5.541869166666666,E,0.02,210.08,130219,1.4,E
st-1a2090,2019-02-13 11:02:24,172.23.0.1,4007,1550059344841-0,A,51.901006333333335,N,5.541869166666666,E,0.02,212.89,130219,1.4,E
st-1a2090,2019-02-13 11:02:25,172.23.0.1,4007,1550059345079-0,A,51.901006333333335,N,5.541869166666666,E,0.02,201.85,130219,1.4,E
st-1a2090,2019-02-13 11:02:25,172.23.0.1,4007,1550059345486-0,A,51.901006333333335,N,5.5418693333333335,E,0.02,191.36,130219,1.4,E
st-1a2090,2019-02-13 11:02:25,172.23.0.1,4007,1550059345863-0,A,51.901006333333335,N,5.5418695,E,0.02,176.27,130219,1.4,E
st-1a2090,2019-02-13 11:02:26,172.23.0.1,4007,1550059346365-0,A,51.901006333333335,N,5.5418695,E,0.02,161.85,130219,1.4,E
st-1a2090,2019-02-13 11:02:26,172.23.0.1,4007,1550059346867-0,A,51.901006333333335,N,5.5418695,E,0.02,155.07,130219,1.4,E
st-1a2090,2019-02-13 11:02:27,172.23.0.1,4007,1550059347461-0,A,51.90100616666667,N,5.541869666666667,E,0.02,146.85,130219,1.4,E
st-1a2090,2019-02-13 11:02:28,172.23.0.1,4007,1550059348324-0,A,51.90100616666667,N,5.541869666666667,E,0.02,141.08,130219,1.4,E
st-1a2090,2019-02-13 11:02:28,172.23.0.1,4007,1550059348540-0,A,51.901006,N,5.541869666666667,E,0.02,136.57,130219,1.4,E
st-1a2090,2019-02-13 11:02:28,172.23.0.1,4007,1550059348860-0,A,51.901006,N,5.541869833333333,E,0.02,131.78,130219,1.4,E
st-1a2090,2019-02-13 11:02:29,172.23.0.1,4007,1550059349365-0,A,51.901006,N,5.541869833333333,E,0.02,121.77,130219,1.4,E
st-1a2090,2019-02-13 11:02:29,172.23.0.1,4007,1550059349960-0,A,51.901005833333336,N,5.54187,E,0.02,126.7,130219,1.4,E
st-1a2090,2019-02-13 11:04:43,172.23.0.1,4007,1550059483371-0,A,51.901005833333336,N,5.541866833333334,E,0.02,283.82,130219,1.4,E
st-1a2090,2019-02-13 11:04:45,172.23.0.1,4007,1550059485827-0,A,51.901006,N,5.5418666666666665,E,0.02,279.51,130219,1.4,E
st-1a2090,2019-02-13 11:04:46,172.23.0.1,4007,1550059486055-0,A,51.901006,N,5.5418665,E,0.02,276.29,130219,1.4,E
st-1a2090,2019-02-13 11:04:46,172.23.0.1,4007,1550059486370-0,A,51.901006,N,5.5418665,E,0.02,278.26,130219,1.4,E
st-1a2090,2019-02-13 11:04:46,172.23.0.1,4007,1550059486867-0,A,51.901006,N,5.541866333333333,E,0.02,284.14,130219,1.4,E
st-1a2090,2019-02-13 11:04:47,172.23.0.1,4007,1550059487462-0,A,51.901006,N,5.541866333333333,E,0.02,285.23,130219,1.4,E
st-1a2090,2019-02-13 11:04:47,172.23.0.1,4007,1550059487862-0,A,51.901006,N,5.541866166666667,E,0.02,289.22,130219,1.4,E
st-1a2090,2019-02-13 11:04:48,172.23.0.1,4007,1550059488469-0,A,51.901006,N,5.541866166666667,E,0.02,285.25,130219,1.4,E
st-1a2090,2019-02-13 11:04:49,172.23.0.1,4007,1550059489121-0,A,51.901006,N,5.541866166666667,E,0.02,279.2,130219,1.4,E
st-1a2090,2019-02-13 11:04:49,172.23.0.1,4007,1550059489429-0,A,51.901006,N,5.541866,E,0.02,282.84,130219,1.4,E
st-1a2090,2019-02-13 11:04:49,172.23.0.1,4007,1550059489961-0,A,51.901006,N,5.541866,E,0.02,275.49,130219,1.4,E
st-1a2090,2019-02-13 11:04:50,172.23.0.1,4007,1550059490377-0,A,51.901006,N,5.541866,E,0.02,272.0,130219,1.4,E
st-1a2090,2019-02-13 11:04:50,172.23.0.1,4007,1550059490863-0,A,51.901006,N,5.5418658333333335,E,0.02,272.12,130219,1.4,E
st-1a2090,2019-02-13 11:04:51,172.23.0.1,4007,1550059491360-0,A,51.901006,N,5.5418658333333335,E,0.02,275.86,130219,1.4,E
st-1a2090,2019-02-13 11:04:52,172.23.0.1,4007,1550059492243-0,A,51.901006,N,5.541865666666666,E,0.02,272.05,130219,1.4,E
st-1a2090,2019-02-13 11:04:52,172.23.0.1,4007,1550059492473-0,A,51.901006,N,5.541865666666666,E,0.02,258.7,130219,1.4,E
st-1a2090,2019-02-13 11:04:52,172.23.0.1,4007,1550059492907-0,A,51.901006,N,5.541865666666666,E,0.02,271.74,130219,1.4,E
st-1a2090,2019-02-13 11:04:53,172.23.0.1,4007,1550059493365-0,A,51.901006,N,5.5418655,E,0.02,272.87,130219,1.4,E
st-1a2090,2019-02-13 11:04:53,172.23.0.1,4007,1550059493868-0,A,51.901006,N,5.5418655,E,0.02,266.69,130219,1.4,E
st-1a2090,2019-02-13 11:04:54,172.23.0.1,4007,1550059494959-0,A,51.901006,N,5.5418655,E,0.02,270.51,130219,1.4,E
st-1a2090,2019-02-13 11:05:06,172.23.0.1,4007,1550059506862-0,A,51.90100616666667,N,5.541864666666667,E,0.02,293.95,130219,1.4,E
st-1a2090,2019-02-13 11:05:07,172.23.0.1,4007,1550059507460-0,A,51.90100616666667,N,5.5418645,E,0.02,288.15,130219,1.4,E
st-1a2090,2019-02-13 11:05:07,172.23.0.1,4007,1550059507865-0,A,51.901006333333335,N,5.5418645,E,0.02,285.92,130219,1.4,E
st-1a2090,2019-02-13 11:05:08,172.23.0.1,4007,1550059508456-0,A,51.901006333333335,N,5.5418645,E,0.02,281.54,130219,1.4,E
st-1a2090,2019-02-13 11:05:09,172.23.0.1,4007,1550059509422-0,A,51.901006333333335,N,5.541864333333333,E,0.02,285.34,130219,1.4,E
st-1a2090,2019-02-13 11:05:09,172.23.0.1,4007,1550059509965-0,A,51.901006333333335,N,5.541864333333333,E,0.02,279.66,130219,1.4,E
st-1a2090,2019-02-13 11:06:01,172.23.0.1,4007,1550059561360-0,A,51.90100616666667,N,5.541865166666667,E,0.02,261.75,130219,1.4,E
st-1a2090,2019-02-13 11:06:02,172.23.0.1,4007,1550059562627-0,A,51.90100616666667,N,5.541865166666667,E,0.02,242.75,130219,1.4,E
st-1a2090,2019-02-13 11:06:04,172.23.0.1,4007,1550059564959-0,A,51.901006,N,5.5418655,E,0.02,203.86,130219,1.4,E
st-1a2090,2019-02-13 11:06:05,172.23.0.1,4007,1550059565461-0,A,51.901006,N,5.5418655,E,0.02,199.03,130219,1.4,E
st-1a2090,2019-02-13 11:06:06,172.23.0.1,4007,1550059566121-0,A,51.901006,N,5.541865666666666,E,0.02,193.17,130219,1.4,E
st-1a2090,2019-02-13 11:06:06,172.23.0.1,4007,1550059566411-1,A,51.901005833333336,N,5.541865666666666,E,0.02,186.77,130219,1.4,E
st-1a2090,2019-02-13 11:06:06,172.23.0.1,4007,1550059566871-0,A,51.901005833333336,N,5.541865666666666,E,0.02,176.88,130219,1.4,E
st-1a2090,2019-02-13 11:06:07,172.23.0.1,4007,1550059567466-0,A,51.901005833333336,N,5.5418658333333335,E,0.02,168.94,130219,1.4,E
st-1a2090,2019-02-13 11:06:07,172.23.0.1,4007,1550059567869-0,A,51.901005833333336,N,5.5418658333333335,E,0.02,152.32,130219,1.4,E
st-1a2090,2019-02-13 11:06:08,172.23.0.1,4007,1550059568367-0,A,51.901005833333336,N,5.541866,E,0.02,142.74,130219,1.4,E
st-1a2090,2019-02-13 11:06:09,172.23.0.1,4007,1550059569299-0,A,51.90100566666667,N,5.541866,E,0.02,135.27,130219,1.4,E
st-1a2090,2019-02-13 11:06:09,172.23.0.1,4007,1550059569498-0,A,51.90100566666667,N,5.541866,E,0.02,131.21,130219,1.4,E
st-1a2090,2019-02-13 11:06:09,172.23.0.1,4007,1550059569964-0,A,51.90100566666667,N,5.541866166666667,E,0.02,122.18,130219,1.4,E
st-1a2090,2019-02-13 11:06:10,172.23.0.1,4007,1550059570366-0,A,51.90100566666667,N,5.541866166666667,E,0.02,120.33,130219,1.4,E
st-1a2090,2019-02-13 11:06:10,172.23.0.1,4007,1550059570876-0,A,51.90100566666667,N,5.541866333333333,E,0.02,121.37,130219,1.4,E
st-1a2090,2019-02-13 11:06:11,172.23.0.1,4007,1550059571362-0,A,51.90100566666667,N,5.541866333333333,E,0.02,115.39,130219,1.4,E
st-1a2090,2019-02-13 11:06:11,172.23.0.1,4007,1550059571957-0,A,51.90100566666667,N,5.5418665,E,0.02,115.2,130219,1.4,E
st-1a2090,2019-02-13 11:06:12,172.23.0.1,4007,1550059572623-0,A,51.9010055,N,5.5418665,E,0.02,107.51,130219,1.4,E
st-1a2090,2019-02-13 11:06:13,172.23.0.1,4007,1550059573033-0,A,51.9010055,N,5.5418665,E,0.02,109.62,130219,1.4,E
st-1a2090,2019-02-13 11:06:13,172.23.0.1,4007,1550059573362-0,A,51.9010055,N,5.5418666666666665,E,0.02,107.03,130219,1.4,E
st-1a2090,2019-02-13 11:06:13,172.23.0.1,4007,1550059573862-0,A,51.9010055,N,5.5418666666666665,E,0.02,101.99,130219,1.4,E
st-1a2090,2019-02-13 11:06:14,172.23.0.1,4007,1550059574367-0,A,51.9010055,N,5.541866833333334,E,0.02,104.64,130219,1.4,E
st-1a2090,2019-02-13 11:06:14,172.23.0.1,4007,1550059574963-0,A,51.9010055,N,5.541867,E,0.02,100.45,130219,1.4,E
st-1a2090,2019-02-13 11:06:16,172.23.0.1,4007,1550059576132-1,A,51.90100533333333,N,5.541867,E,0.02,100.23,130219,1.4,E
st-1a2090,2019-02-13 11:06:16,172.23.0.1,4007,1550059576410-0,A,51.90100533333333,N,5.541867166666667,E,0.02,105.25,130219,1.4,E
st-1a2090,2019-02-13 11:06:16,172.23.0.1,4007,1550059576862-0,A,51.90100533333333,N,5.541867166666667,E,0.02,108.53,130219,1.4,E
st-1a2090,2019-02-13 11:06:17,172.23.0.1,4007,1550059577459-0,A,51.90100533333333,N,5.541867333333333,E,0.02,107.73,130219,1.4,E
st-1a2090,2019-02-13 11:06:17,172.23.0.1,4007,1550059577864-0,A,51.90100533333333,N,5.541867333333333,E,0.02,106.24,130219,1.4,E
st-1a2090,2019-02-13 11:06:18,172.23.0.1,4007,1550059578367-0,A,51.90100533333333,N,5.5418675,E,0.02,103.3,130219,1.4,E
st-1a2090,2019-02-13 11:06:20,172.23.0.1,4007,1550059580366-0,A,51.901005166666664,N,5.541867833333333,E,0.02,100.22,130219,1.4,E
st-1a2090,2019-02-13 11:06:20,172.23.0.1,4007,1550059580864-0,A,51.901005166666664,N,5.541867833333333,E,0.02,101.06,130219,1.4,E
st-1a2090,2019-02-13 11:07:33,172.23.0.1,4007,1550059653336-0,A,51.90099716666667,N,5.541885833333334,E,0.02,122.12,130219,1.4,E
st-1a2090,2019-02-13 11:09:03,172.23.0.1,4007,1550059743909-0,A,51.901007166666666,N,5.5418631666666665,E,0.02,297.51,130219,1.4,E
st-1a2090,2019-02-13 11:09:05,172.23.0.1,4007,1550059745863-0,A,51.90100733333333,N,5.541863,E,0.02,308.24,130219,1.4,E
st-1a2090,2019-02-13 11:09:06,172.23.0.1,4007,1550059746852-0,A,51.90100733333333,N,5.541862833333333,E,0.02,309.83,130219,1.4,E
st-1a2090,2019-02-13 11:09:07,172.23.0.1,4007,1550059747083-0,A,51.90100733333333,N,5.541862833333333,E,0.02,305.15,130219,1.4,E
st-1a2090,2019-02-13 11:09:07,172.23.0.1,4007,1550059747489-0,A,51.9010075,N,5.541862666666667,E,0.02,305.37,130219,1.4,E
st-1a2090,2019-02-13 11:09:08,172.23.0.1,4007,1550059748366-0,A,51.9010075,N,5.541862666666667,E,0.02,288.35,130219,1.4,E
st-1a2090,2019-02-13 11:09:09,172.23.0.1,4007,1550059749460-0,A,51.901007666666665,N,5.5418625,E,0.02,291.94,130219,1.4,E
st-1a2090,2019-02-13 11:09:10,172.23.0.1,4007,1550059750119-0,A,51.901007666666665,N,5.5418625,E,0.02,283.07,130219,1.4,E
st-1a2090,2019-02-13 11:09:10,172.23.0.1,4007,1550059750537-0,A,51.901007666666665,N,5.5418625,E,0.02,278.52,130219,1.4,E
st-1a2090,2019-02-13 11:09:10,172.23.0.1,4007,1550059750866-1,A,51.901007666666665,N,5.5418623333333334,E,0.02,280.72,130219,1.4,E
st-1a2090,2019-02-13 11:09:11,172.23.0.1,4007,1550059751367-0,A,51.901007666666665,N,5.5418623333333334,E,0.02,275.55,130219,1.4,E
st-1a2090,2019-02-13 11:09:39,172.23.0.1,4007,1550059779365-0,A,51.901007,N,5.541862166666666,E,0.02,288.61,130219,1.4,E
st-1a2090,2019-02-13 11:09:40,172.23.0.1,4007,1550059780351-0,A,51.901007,N,5.541862,E,0.02,285.89,130219,1.4,E
st-1a2090,2019-02-13 11:09:57,172.23.0.1,4007,1550059797523-0,A,51.901006833333334,N,5.5418623333333334,E,0.02,230.32,130219,1.4,E
st-1a2090,2019-02-13 11:09:58,172.23.0.1,4007,1550059798368-0,A,51.90100666666667,N,5.5418623333333334,E,0.02,235.73,130219,1.4,E
st-1a2090,2019-02-13 11:09:58,172.23.0.1,4007,1550059798865-0,A,51.90100666666667,N,5.5418625,E,0.02,236.3,130219,1.4,E
st-1a2090,2019-02-13 11:09:59,172.23.0.1,4007,1550059799366-0,A,51.90100666666667,N,5.5418625,E,0.02,227.73,130219,1.4,E
st-1a2090,2019-02-13 11:09:59,172.23.0.1,4007,1550059799968-0,A,51.90100666666667,N,5.5418625,E,0.02,226.83,130219,1.4,E
