device_id,datetime,address_ip,address_port,original_message_id,raw_message
st-1a2090,1550082898,172.24.0.1,4007,1550086498943-0,"A,51.68359616666667,N,4.393020166666667,E,0.02,138.55,130219,1.0,E"
st-1a2090,1550082899,172.24.0.1,4007,1550086499537-0,"A,5$1.68%3596,N,&4.39@30*20166666667,@E,0.02,135.84,130219,1.0,E"
st-1a2090,1550082900,172.24.0.1,4007,1550086500203-0,"A,51.683596,N,4.393020333333333,E,0.02,134.1,130219,1.0,E"
st-1a2090,1550082921,172.24.0.1,4007,1550086521443-0,"A,51.6835995,N,4.393019333333333,E,0.02,351.4,130219,1.0,E"
st-1a2090,1550082931,172.24.0.1,4007,1550086531937-0,"A,5$1.68%3599166&6666@7,*N,4.3930195,@E,0.02,132.58,130219,1.0,E"
st-1a2090,1550082933,172.24.0.1,4007,1550086533038-0,"A,5$1.68%3599166&6666@7,*N,4.3930195,@E,0.02,140.1,130219,1.0,E"
st-1a2090,1550082958,172.24.0.1,4007,1550086558940-0,"A,5$1.68%3595666&6666@7,*N,4.39301533@33333335,E,0.02,254.55,130219,1.0,E"
st-1a2090,1550082959,172.24.0.1,4007,1550086559438-0,"A,5$1.68%3595666&6666@7,*N,4.39301533@33333335,E,0.02,255.04,130219,1.0,E"
st-1a2090,1550082989,172.24.0.1,4007,1550086589439-0,"A,5$1.68%35975,N&,4.3@93*0145,E,0.02,@330.19,130219,1.0,E"
st-1a2090,1550082990,172.24.0.1,4007,1550086590045-0,"A,5$1.68%35975,N&,4.3@93*0145,E,0.02,@328.05,130219,1.0,E"
st-1a2090,1550082990,172.24.0.1,4007,1550086590904-0,"A,5$1.68%35975,N&,4.3@93*0145,E,0.02,@334.42,130219,1.0,E"
st-1a2090,1550082991,172.24.0.1,4007,1550086591099-0,"A,5$1.68%3597666&6666@64*,N,4.3930146@66666667,E,0.02,338.62,130219,1.0,E"
st-1a2090,1550083068,172.24.0.1,4007,1550086668443-0,"A,51.6835985,N,4.393017666666666,E,0.02,102.83,130219,1.0,E"
st-1a2090,1550083068,172.24.0.1,4007,1550086668941-0,"A,5$1.68%35985,N&,4.3@93*017666666666@,E,0.02,109.76,130219,1.0,E"
st-1a2090,1550083172,172.24.0.1,4007,1550086772946-0,"A,5$1.68%3599,N,&4.39@30*19166666667,@E,0.02,110.34,130219,1.0,E"
st-1a2090,1550083192,172.24.0.1,4007,1550086792540-0,"A,5$1.68%3598333&3333@36*,N,4.3930181@66666667,E,0.02,239.12,130219,1.0,E"
st-1a2090,1550083397,172.24.0.1,4007,1550086997955-0,"A,51.68360083333334,N,4.393016,E,0.02,112.92,130219,1.0,E"
st-1a2090,1550083398,172.24.0.1,4007,1550086998552-0,"A,5$1.68%3600833&3333@4,*N,4.393016,E@,0.02,108.17,130219,1.0,E"
st-1a2090,1550083422,172.24.0.1,4007,1550087022048-0,"A,5$1.68%3600666&6666@6,*N,4.393015,E@,0.02,106.56,130219,1.0,E"
st-1a2090,1550083523,172.24.0.1,4007,1550087123587-0,"A,51.68360233333333,N,4.393014833333333,E,0.02,258.94,130219,1.0,E"
st-1a2090,1550083523,172.24.0.1,4007,1550087123945-0,"A,51.68360233333333,N,4.393014833333333,E,0.02,253.74,130219,1.0,E"
st-1a2090,1550083524,172.24.0.1,4007,1550087124451-0,"A,51.68360233333333,N,4.393014833333333,E,0.02,245.07,130219,1.0,E"
st-1a2090,1550083539,172.24.0.1,4007,1550087139873-0,"A,51.683601,N,4.3930135,E,0.02,236.89,130219,1.0,E"
st-1a2090,1550083618,172.24.0.1,4007,1550087218446-0,"A,5$1.68%36,N,4.&3930@10*666666667,E,@0.02,176.59,130219,1.0,E"
st-1a2090,1550083619,172.24.0.1,4007,1550087219550-0,"A,51.6836,N,4.393010833333333,E,0.02,177.83,130219,1.0,E"
st-1a2090,1550083678,172.24.0.1,4007,1550087278943-0,"A,5$1.68%3602166&6666@7,*N,4.3930135,@E,0.02,306.15,130219,1.0,E"
st-1a2090,1550083694,172.24.0.1,4007,1550087294475-1,"A,51.68360033333333,N,4.3930153333333335,E,0.02,177.88,130219,1.0,E"
st-1a2090,1550083740,172.24.0.1,4007,1550087340924-0,"A,5$1.68%3600166&6666@65*,N,4.3930111@66666667,E,0.02,308.51,130219,1.0,E"
st-1a2090,1550083775,172.24.0.1,4007,1550087375044-0,"A,5$1.68%3599,N,&4.39@30*12166666667,@E,0.02,173.92,130219,1.0,E"
st-1a2090,1550083775,172.24.0.1,4007,1550087375450-0,"A,51.683599,N,4.393012166666667,E,0.02,176.79,130219,1.0,E"
st-1a2090,1550083785,172.24.0.1,4007,1550087385044-0,"A,51.683598333333336,N,4.3930135,E,0.02,125.76,130219,1.0,E"
st-1a2090,1550083785,172.24.0.1,4007,1550087385447-0,"A,51.68359816666667,N,4.3930135,E,0.02,124.06,130219,1.0,E"
st-1a2090,1550083785,172.24.0.1,4007,1550087385952-0,"A,5$1.68%3598166&6666@7,*N,4.3930135,@E,0.02,131.24,130219,1.0,E"
st-1a2090,1550083828,172.24.0.1,4007,1550087428608-0,"A,51.68359866666667,N,4.393015833333333,E,0.02,296.41,130219,1.0,E"
st-1a2090,1550083828,172.24.0.1,4007,1550087428946-0,"A,5$1.68%3598666&6666@7,*N,4.39301583@3333333,E,0.02,299.89,130219,1.0,E"
st-1a2090,1550083829,172.24.0.1,4007,1550087429451-0,"A,5$1.68%3598666&6666@7,*N,4.39301566@6666667,E,0.02,278.62,130219,1.0,E"
st-1a2090,1550083830,172.24.0.1,4007,1550087430044-0,"A,51.68359866666667,N,4.393015666666667,E,0.02,281.74,130219,1.0,E"
st-1a2090,1550084030,172.24.0.1,4007,1550087630949-0,"A,51.68359783333333,N,4.3930188333333335,E,0.02,132.75,130219,1.0,E"
st-1a2090,1550084037,172.24.0.1,4007,1550087637962-0,"A,5$1.68%3598166&6666@7,*N,4.39301816@6666667,E,0.02,189.09,130219,1.0,E"
st-1a2090,1550084038,172.24.0.1,4007,1550087638560-0,"A,5$1.68%3598166&6666@7,*N,4.39301816@6666667,E,0.02,210.23,130219,1.0,E"
st-1a2090,1550084044,172.24.0.1,4007,1550087644448-0,"A,5$1.68%3598333&3333@36*,N,4.3930171@66666667,E,0.02,269.46,130219,1.0,E"
st-1a2090,1550084045,172.24.0.1,4007,1550087645046-0,"A,5$1.68%3598333&3333@36*,N,4.3930171@66666667,E,0.02,273.03,130219,1.0,E"
st-1a2090,1550084045,172.24.0.1,4007,1550087645913-0,"A,51.683598333333336,N,4.393017,E,0.02,266.61,130219,1.0,E"
st-1a2090,1550084048,172.24.0.1,4007,1550087648557-0,"A,5$1.68%35985,N&,4.3@93*016666666667@,E,0.02,268.42,130219,1.0,E"
st-1a2090,1550084049,172.24.0.1,4007,1550087649211-0,"A,5$1.68%35985,N&,4.3@93*0165,E,0.02,@262.11,130219,1.0,E"
st-1a2090,1550084049,172.24.0.1,4007,1550087649500-0,"A,51.6835985,N,4.3930165,E,0.02,263.18,130219,1.0,E"
st-1a2090,1550084061,172.24.0.1,4007,1550087661452-0,"A,5$1.68%3598833&3333@35*,N,4.3930146@66666667,E,0.02,271.92,130219,1.0,E"
st-1a2090,1550084063,172.24.0.1,4007,1550087663117-0,"A,51.683598833333335,N,4.393014333333333,E,0.02,277.24,130219,1.0,E"
st-1a2090,1550084063,172.24.0.1,4007,1550087663453-0,"A,5$1.68%3598833&3333@35*,N,4.3930143@33333333,E,0.02,277.28,130219,1.0,E"
st-1a2090,1550084063,172.24.0.1,4007,1550087663949-0,"A,5$1.68%3598833&3333@35*,N,4.3930141@66666667,E,0.02,272.91,130219,1.0,E"
st-1a2090,1550084064,172.24.0.1,4007,1550087664457-0,"A,5$1.68%3598666&6666@7,*N,4.39301416@6666667,E,0.02,273.76,130219,1.0,E"
st-1a2090,1550084065,172.24.0.1,4007,1550087665047-0,"A,5$1.68%3598833&3333@35*,N,4.3930141@66666667,E,0.02,278.58,130219,1.0,E"
st-1a2090,1550084065,172.24.0.1,4007,1550087665915-0,"A,51.68359866666667,N,4.393014,E,0.02,286.81,130219,1.0,E"
st-1a2090,1550084066,172.24.0.1,4007,1550087666119-0,"A,51.68359866666667,N,4.393014,E,0.02,281.48,130219,1.0,E"
st-1a2090,1550084066,172.24.0.1,4007,1550087666448-0,"A,5$1.68%3598666&6666@7,*N,4.39301383@3333334,E,0.02,275.32,130219,1.0,E"
st-1a2090,1550084070,172.24.0.1,4007,1550087670449-0,"A,51.68359866666667,N,4.393013333333333,E,0.02,275.7,130219,1.0,E"
st-1a2090,1550084071,172.24.0.1,4007,1550087671460-0,"A,51.68359866666667,N,4.393013333333333,E,0.02,277.07,130219,1.0,E"
st-1a2090,1550084072,172.24.0.1,4007,1550087672049-0,"A,51.6835985,N,4.393013333333333,E,0.02,269.75,130219,1.0,E"
st-1a2090,1550084072,172.24.0.1,4007,1550087672719-0,"A,51.6835985,N,4.393013166666667,E,0.02,275.29,130219,1.0,E"
st-1a2090,1550084073,172.24.0.1,4007,1550087673452-0,"A,51.6835985,N,4.393013166666667,E,0.02,261.33,130219,1.0,E"
st-1a2090,1550084073,172.24.0.1,4007,1550087673958-0,"A,51.6835985,N,4.393013,E,0.02,256.22,130219,1.0,E"
st-1a2090,1550084097,172.24.0.1,4007,1550087697558-0,"A,51.683599666666666,N,4.393012166666667,E,0.02,325.51,130219,1.0,E"
st-1a2090,1550084097,172.24.0.1,4007,1550087697949-0,"A,51.683599666666666,N,4.393012,E,0.02,327.61,130219,1.0,E"
st-1a2090,1550084098,172.24.0.1,4007,1550087698453-0,"A,51.683599666666666,N,4.393012,E,0.02,328.14,130219,1.0,E"
st-1a2090,1550084099,172.24.0.1,4007,1550087699334-0,"A,51.68359983333333,N,4.393012,E,0.02,330.9,130219,1.0,E"
st-1a2090,1550084099,172.24.0.1,4007,1550087699532-0,"A,51.68359983333333,N,4.393012,E,0.02,329.92,130219,1.0,E"
st-1a2090,1550084184,172.24.0.1,4007,1550087784455-0,"A,5$1.68%3601,N,&4.39@30*14833333333,@E,0.02,246.33,130219,1.0,E"
st-1a2090,1550084185,172.24.0.1,4007,1550087785052-0,"A,51.683601,N,4.393014833333333,E,0.02,242.14,130219,1.0,E"
st-1a2090,1550084186,172.24.0.1,4007,1550087786431-0,"A,51.683601,N,4.393014666666667,E,0.02,249.81,130219,1.0,E"
st-1a2090,1550084186,172.24.0.1,4007,1550087786628-0,"A,5$1.68%3601,N,&4.39@30*14666666667,@E,0.02,254.27,130219,1.0,E"
st-1a2090,1550084186,172.24.0.1,4007,1550087786950-0,"A,51.683601,N,4.393014666666667,E,0.02,251.04,130219,1.0,E"
st-1a2090,1550084212,172.24.0.1,4007,1550087812554-0,"A,5$1.68%3601833&3333@34*,N,4.3930143@33333333,E,0.02,325.25,130219,1.0,E"
st-1a2090,1550084213,172.24.0.1,4007,1550087813424-0,"A,51.683601833333334,N,4.3930145,E,0.02,332.7,130219,1.0,E"
st-1a2090,1550084213,172.24.0.1,4007,1550087813618-0,"A,51.683601833333334,N,4.3930145,E,0.02,327.05,130219,1.0,E"
st-1a2090,1550084230,172.24.0.1,4007,1550087830613-0,"A,51.6836015,N,4.393017166666667,E,0.02,101.45,130219,1.0,E"
st-1a2090,1550084257,172.24.0.1,4007,1550087857948-0,"A,5$1.68%3603666&6666@7,*N,4.39302016@6666667,E,0.02,346.62,130219,1.0,E"
st-1a2090,1550084258,172.24.0.1,4007,1550087858453-0,"A,5$1.68%3603666&6666@7,*N,4.39302,E,@0.02,335.28,130219,1.0,E"
st-1a2090,1550084258,172.24.0.1,4007,1550087858955-0,"A,51.683603833333336,N,4.39302,E,0.02,323.16,130219,1.0,E"
st-1a2090,1550084265,172.24.0.1,4007,1550087865050-0,"A,5$1.68%3603833&3333@36*,N,4.3930193@33333333,E,0.02,279.35,130219,1.0,E"
st-1a2090,1550084265,172.24.0.1,4007,1550087865451-0,"A,5$1.68%3603833&3333@36*,N,4.3930193@33333333,E,0.02,279.29,130219,1.0,E"
st-1a2090,1550084265,172.24.0.1,4007,1550087865950-0,"A,51.683603833333336,N,4.393019333333333,E,0.02,280.76,130219,1.0,E"
st-1a2090,1550084311,172.24.0.1,4007,1550087911949-0,"A,5$1.68%3604333&3333@35*,N,4.3930193@33333333,E,0.02,236.58,130219,1.0,E"
st-1a2090,1550084312,172.24.0.1,4007,1550087912563-0,"A,5$1.68%3604333&3333@35*,N,4.3930193@33333333,E,0.02,223.39,130219,1.0,E"
st-1a2090,1550084329,172.24.0.1,4007,1550087929464-0,"A,5$1.68%3602833&3333@3,*N,4.39302216@66666665,E,0.02,130.59,130219,1.0,E"
st-1a2090,1550084330,172.24.0.1,4007,1550087930054-0,"A,5$1.68%3602833&3333@3,*N,4.39302216@66666665,E,0.02,123.49,130219,1.0,E"
st-1a2090,1550084351,172.24.0.1,4007,1550087951454-0,"A,5$1.68%3603,N,&4.39@30*21166666666,@E,0.02,325.11,130219,1.0,E"
st-1a2090,1550084351,172.24.0.1,4007,1550087951951-1,"A,51.683603,N,4.393021166666666,E,0.02,323.15,130219,1.0,E"
st-1a2090,1550084352,172.24.0.1,4007,1550087952952-0,"A,5$1.68%3603166&6666@64*,N,4.393021,@E,0.02,324.39,130219,1.0,E"
st-1a2090,1550084354,172.24.0.1,4007,1550087954465-0,"A,51.683603166666664,N,4.393020833333333,E,0.02,311.93,130219,1.0,E"
st-1a2090,1550084374,172.24.0.1,4007,1550087974495-0,"A,5$1.68%3603666&6666@7,*N,4.39301883@33333335,E,0.02,277.61,130219,1.0,E"
st-1a2090,1550084375,172.24.0.1,4007,1550087975055-0,"A,5$1.68%3603666&6666@7,*N,4.39301866@6666666,E,0.02,283.35,130219,1.0,E"
st-1a2090,1550084375,172.24.0.1,4007,1550087975452-0,"A,51.68360366666667,N,4.393018666666666,E,0.02,289.4,130219,1.0,E"
st-1a2090,1550084375,172.24.0.1,4007,1550087975950-0,"A,5$1.68%3603666&6666@7,*N,4.39301866@6666666,E,0.02,288.02,130219,1.0,E"
st-1a2090,1550084376,172.24.0.1,4007,1550087976450-0,"A,51.683603833333336,N,4.3930185,E,0.02,288.82,130219,1.0,E"
st-1a2090,1550084377,172.24.0.1,4007,1550087977386-0,"A,51.683603833333336,N,4.3930185,E,0.02,290.27,130219,1.0,E"
st-1a2090,1550084397,172.24.0.1,4007,1550087997713-0,"A,5$1.68%3603666&6666@7,*N,4.3930185,@E,0.02,156.06,130219,1.0,E"
st-1a2090,1550084407,172.24.0.1,4007,1550088007712-0,"A,51.683603166666664,N,4.393019,E,0.02,156.07,130219,1.0,E"
st-1a2090,1550084408,172.24.0.1,4007,1550088008460-0,"A,51.683603,N,4.393019166666667,E,0.02,146.45,130219,1.0,E"
st-1a2090,1550084408,172.24.0.1,4007,1550088008958-0,"A,51.683603,N,4.393019166666667,E,0.02,148.63,130219,1.0,E"
st-1a2090,1550084409,172.24.0.1,4007,1550088009457-0,"A,51.683603,N,4.393019166666667,E,0.02,146.11,130219,1.0,E"
st-1a2090,1550084410,172.24.0.1,4007,1550088010051-0,"A,51.683603,N,4.393019166666667,E,0.02,147.69,130219,1.0,E"
st-1a2090,1550084412,172.24.0.1,4007,1550088012554-0,"A,51.68360283333333,N,4.393019333333333,E,0.02,136.42,130219,1.0,E"
st-1a2090,1550084413,172.24.0.1,4007,1550088013553-0,"A,5$1.68%3602666&6666@65*,N,4.3930193@33333333,E,0.02,146.19,130219,1.0,E"
st-1a2090,1550084442,172.24.0.1,4007,1550088042952-0,"A,51.683601833333334,N,4.393017166666667,E,0.02,249.68,130219,1.0,E"
st-1a2090,1550084484,172.24.0.1,4007,1550088084052-0,"A,51.68360333333333,N,4.393020666666667,E,0.02,330.28,130219,1.0,E"
st-1a2090,1550084484,172.24.0.1,4007,1550088084713-0,"A,51.68360333333333,N,4.393020666666667,E,0.02,328.65,130219,1.0,E"
st-1a2090,1550084495,172.24.0.1,4007,1550088095953-0,"A,5$1.68%3603,N,&4.39@30*19,E,0.02,24@4.74,130219,1.0,E"
st-1a2090,1550084496,172.24.0.1,4007,1550088096459-0,"A,5$1.68%3603,N,&4.39@30*19166666667,@E,0.02,239.72,130219,1.0,E"
st-1a2090,1550084496,172.24.0.1,4007,1550088096958-0,"A,5$1.68%3603,N,&4.39@30*19,E,0.02,23@4.75,130219,1.0,E"
st-1a2090,1550084499,172.24.0.1,4007,1550088099452-0,"A,5$1.68%3602666&6666@65*,N,4.393019,@E,0.02,217.04,130219,1.0,E"
st-1a2090,1550084500,172.24.0.1,4007,1550088100456-0,"A,51.6836025,N,4.393019,E,0.02,210.9,130219,1.0,E"
st-1a2090,1550084510,172.24.0.1,4007,1550088110051-0,"A,51.683601833333334,N,4.393019166666667,E,0.02,205.1,130219,1.0,E"
st-1a2090,1550084511,172.24.0.1,4007,1550088111385-0,"A,51.683601833333334,N,4.393019166666667,E,0.02,200.35,130219,1.0,E"
st-1a2090,1550084555,172.24.0.1,4007,1550088155955-0,"A,51.6836,N,4.3930165,E,0.02,245.71,130219,1.0,E"
st-1a2090,1550084556,172.24.0.1,4007,1550088156454-0,"A,5$1.68%36,N,4.&3930@16*5,E,0.02,240@.24,130219,1.0,E"
st-1a2090,1550084561,172.24.0.1,4007,1550088161718-0,"A,5$1.68%3599833&3333@3,*N,4.39301566@6666667,E,0.02,248.69,130219,1.0,E"
st-1a2090,1550084561,172.24.0.1,4007,1550088161997-0,"A,51.68359983333333,N,4.393015666666667,E,0.02,247.5,130219,1.0,E"
st-1a2090,1550084573,172.24.0.1,4007,1550088173454-0,"A,51.6836,N,4.3930145,E,0.02,286.33,130219,1.0,E"
st-1a2090,1550084574,172.24.0.1,4007,1550088174551-0,"A,51.6836,N,4.3930145,E,0.02,301.34,130219,1.0,E"
st-1a2090,1550084615,172.24.0.1,4007,1550088215958-1,"A,51.68359916666667,N,4.393018,E,0.02,132.69,130219,1.0,E"
st-1a2090,1550084826,172.24.0.1,4007,1550088426517-0,"A,51.683601,N,4.393017833333333,E,0.02,270.05,130219,1.0,E"
st-1a2090,1550084859,172.24.0.1,4007,1550088459056-0,"A,51.68360216666667,N,4.3930188333333335,E,0.02,281.22,130219,1.0,E"
st-1a2090,1550084859,172.24.0.1,4007,1550088459728-0,"A,51.68360216666667,N,4.3930188333333335,E,0.02,275.93,130219,1.0,E"
st-1a2090,1550084881,172.24.0.1,4007,1550088481967-1,"A,51.68360083333334,N,4.393016666666667,E,0.02,219.23,130219,1.0,E"
st-1a2090,1550084882,172.24.0.1,4007,1550088482555-0,"A,5$1.68%3600833&3333@4,*N,4.39301666@6666667,E,0.02,221.67,130219,1.0,E"
st-1a2090,1550084945,172.24.0.1,4007,1550088545053-0,"A,5$1.68%3600833&3333@4,*N,4.393018,E@,0.02,356.68,130219,1.0,E"
st-1a2090,1550085249,172.24.0.1,4007,1550088849460-0,"A,5$1.68%3596,N,&4.39@30*185,E,0.02,2@24.94,130219,1.0,E"
st-1a2090,1550085526,172.24.0.1,4007,1550089126448-0,"A,51.683598833333335,N,4.393022,E,0.02,356.61,130219,1.0,E"
st-1a2090,1550085526,172.24.0.1,4007,1550089126672-0,"A,51.683598833333335,N,4.393021833333333,E,0.02,350.24,130219,1.0,E"
st-1a2090,1550085526,172.24.0.1,4007,1550089126978-0,"A,5$1.68%3599,N,&4.39@30*21833333333,@E,0.02,351.3,130219,1.0,E"
st-1a2090,1550085829,172.24.0.1,4007,1550089429432-0,"A,51.68359683333333,N,4.393026166666667,E,0.02,274.51,130219,1.0,E"
st-1a2090,1550085830,172.24.0.1,4007,1550089430538-0,"A,5$1.68%3596833&3333@3,*N,4.39302616@6666667,E,0.02,279.08,130219,1.0,E"
st-1a2090,1550086594,172.24.0.1,4007,1550090194417-0,"A,51.6836015,N,4.3930256666666665,E,0.02,217.93,130219,1.0,E"
st-1a2090,1550086595,172.24.0.1,4007,1550090195075-0,"A,51.6836015,N,4.3930256666666665,E,0.02,217.93,130219,1.0,E"
st-1a2090,1550087050,172.24.0.1,4007,1550090650770-0,"A,51.6836005,N,4.393020333333333,E,0.02,156.2,130219,1.0,E"
st-1a2090,1550087050,172.24.0.1,4007,1550090650946-0,"A,5$1.68%36005,N&,4.3@93*020333333333@,E,0.02,158.97,130219,1.0,E"
st-1a2090,1550087051,172.24.0.1,4007,1550090651289-0,"A,51.6836005,N,4.393020333333333,E,0.02,160.91,130219,1.0,E"
st-1a2090,1550087051,172.24.0.1,4007,1550090651801-0,"A,51.6836005,N,4.393020333333333,E,0.02,154.96,130219,1.0,E"
st-1a2090,1550087053,172.24.0.1,4007,1550090653394-0,"A,51.68360033333333,N,4.3930205,E,0.02,150.05,130219,1.0,E"
st-1a2090,1550087054,172.24.0.1,4007,1550090654040-0,"A,5$1.68%3600333&3333@3,*N,4.39302033@3333333,E,0.02,148.79,130219,1.0,E"
st-1a2090,1550087117,172.24.0.1,4007,1550090717534-0,"A,51.68360116666667,N,4.393017666666666,E,0.02,252.47,130219,1.0,E"
st-1a2090,1550087139,172.24.0.1,4007,1550090739292-0,"A,51.6835985,N,4.393020666666667,E,0.02,108.8,130219,1.0,E"
st-1a2090,1550087139,172.24.0.1,4007,1550090739887-0,"A,51.6835985,N,4.393020833333333,E,0.02,108.23,130219,1.0,E"
st-1a2090,1550087159,172.24.0.1,4007,1550090759286-0,"A,51.68359916666667,N,4.3930205,E,0.02,104.84,130219,1.0,E"
st-1a2090,1550087206,172.24.0.1,4007,1550090806292-0,"A,51.683597666666664,N,4.393014333333333,E,0.02,241.44,130219,1.0,E"
st-1a2090,1550087206,172.24.0.1,4007,1550090806785-0,"A,5$1.68%3597666&6666@64*,N,4.3930145@,E,0.02,245.04,130219,1.0,E"
st-1a2090,1550087213,172.24.0.1,4007,1550090813284-1,"A,5$1.68%3596833&3333@3,*N,4.39301466@6666667,E,0.02,200.27,130219,1.0,E"
st-1a2090,1550087213,172.24.0.1,4007,1550090813786-0,"A,5$1.68%3596833&3333@3,*N,4.39301466@6666667,E,0.02,193.39,130219,1.0,E"
st-1a2090,1550087214,172.24.0.1,4007,1550090814665-0,"A,5$1.68%3596833&3333@3,*N,4.39301466@6666667,E,0.02,190.09,130219,1.0,E"
st-1a2090,1550087256,172.24.0.1,4007,1550090856278-0,"A,5$1.68%3601,N,&4.39@30*185,E,0.02,3@49.12,130219,1.0,E"
st-1a2090,1550087340,172.24.0.1,4007,1550090940828-0,"A,5$1.68%35975,N&,4.3@93*019166666667@,E,0.02,147.9,130219,1.0,E"
st-1a2090,1550087341,172.24.0.1,4007,1550090941418-0,"A,51.6835975,N,4.393019166666667,E,0.02,147.49,130219,1.0,E"
st-1a2090,1550087342,172.24.0.1,4007,1550090942066-0,"A,51.68359733333333,N,4.393019166666667,E,0.02,144.24,130219,1.0,E"
st-1a2090,1550087342,172.24.0.1,4007,1550090942461-0,"A,5$1.68%3597333&3333@3,*N,4.39301916@6666667,E,0.02,146.03,130219,1.0,E"
st-1a2090,1550087349,172.24.0.1,4007,1550090949918-0,"A,5$1.68%3596666&6666@66*,N,4.3930195@,E,0.02,158.93,130219,1.0,E"
st-1a2090,1550087350,172.24.0.1,4007,1550090950321-0,"A,51.6835965,N,4.3930195,E,0.02,159.25,130219,1.0,E"
st-1a2090,1550087350,172.24.0.1,4007,1550090950824-0,"A,5$1.68%35965,N&,4.3@93*0195,E,0.02,@166.58,130219,1.0,E"
st-1a2090,1550087456,172.24.0.1,4007,1550091056856-0,"A,51.6835985,N,4.3930185,E,0.02,280.19,130219,1.0,E"
st-1a2090,1550087516,172.24.0.1,4007,1550091116860-0,"A,5$1.68%35985,N&,4.3@93*017666666666@,E,0.02,287.82,130219,1.0,E"
st-1a2090,1550087517,172.24.0.1,4007,1550091117461-0,"A,51.6835985,N,4.393017833333333,E,0.02,278.35,130219,1.0,E"
st-1a2090,1550087517,172.24.0.1,4007,1550091117858-0,"A,51.6835985,N,4.393017833333333,E,0.02,275.85,130219,1.0,E"
st-1a2090,1550087518,172.24.0.1,4007,1550091118361-0,"A,51.6835985,N,4.393017833333333,E,0.02,272.54,130219,1.0,E"
st-1a2090,1550087518,172.24.0.1,4007,1550091118956-0,"A,51.6835985,N,4.393017833333333,E,0.02,279.73,130219,1.0,E"
st-1a2090,1550087519,172.24.0.1,4007,1550091119481-0,"A,51.683598333333336,N,4.393017833333333,E,0.02,274.66,130219,1.0,E"
st-1a2090,1550087519,172.24.0.1,4007,1550091119959-0,"A,5$1.68%3598333&3333@36*,N,4.393018,@E,0.02,268.45,130219,1.0,E"
st-1a2090,1550087522,172.24.0.1,4007,1550091122467-0,"A,5$1.68%3598166&6666@7,*N,4.393018,E@,0.02,242.99,130219,1.0,E"
st-1a2090,1550087533,172.24.0.1,4007,1550091133419-0,"A,51.683597166666665,N,4.393019,E,0.02,143.95,130219,1.0,E"
st-1a2090,1550087534,172.24.0.1,4007,1550091134371-0,"A,5$1.68%3597166&6666@65*,N,4.3930191@66666667,E,0.02,136.3,130219,1.0,E"
st-1a2090,1550088825,172.24.0.1,4007,1550092425002-0,"A,5$1.68%3595333&3333@36*,N,4.3930131@66666667,E,0.02,145.71,130219,1.0,E"
st-1a2090,1550088829,172.24.0.1,4007,1550092429005-1,"A,5$1.68%3595333&3333@36*,N,4.3930136@66666667,E,0.02,101.74,130219,1.0,E"
st-1a2090,1550088829,172.24.0.1,4007,1550092429668-0,"A,5$1.68%3595333&3333@36*,N,4.3930136@66666667,E,0.02,105.77,130219,1.0,E"
st-1a2090,1550088830,172.24.0.1,4007,1550092430087-0,"A,5$1.68%3595333&3333@36*,N,4.3930138@33333334,E,0.02,100.53,130219,1.0,E"
st-1a2090,1550088893,172.24.0.1,4007,1550092493599-0,"A,5$1.68%35955,N&,4.3@93*010666666667@,E,0.02,235.09,130219,1.0,E"
st-1a2090,1550088893,172.24.0.1,4007,1550092493898-0,"A,5$1.68%35955,N&,4.3@93*010666666667@,E,0.02,230.1,130219,1.0,E"
st-1a2090,1550088894,172.24.0.1,4007,1550092494399-0,"A,5$1.68%3595333&3333@36*,N,4.3930106@66666667,E,0.02,215.28,130219,1.0,E"
st-1a2090,1550088894,172.24.0.1,4007,1550092494998-0,"A,51.683595333333336,N,4.393010833333333,E,0.02,205.11,130219,1.0,E"
st-1a2090,1550089000,172.24.0.1,4007,1550092600972-0,"A,5$1.68%35995,N&,4.3@93*019833333334@,E,0.02,178.29,130219,1.0,E"
st-1a2090,1550089001,172.24.0.1,4007,1550092601392-0,"A,51.6835995,N,4.3930196666666665,E,0.02,194.99,130219,1.0,E"
st-1a2090,1550089002,172.24.0.1,4007,1550092602492-0,"A,51.68359933333333,N,4.393019333333333,E,0.02,194.29,130219,1.0,E"
st-1a2090,1550089006,172.24.0.1,4007,1550092606492-0,"A,5$1.68%3598,N,&4.39@30*18,E,0.02,21@8.55,130219,1.0,E"
st-1a2090,1550089007,172.24.0.1,4007,1550092607161-0,"A,5$1.68%3597833&3333@3,*N,4.39301783@3333333,E,0.02,218.1,130219,1.0,E"
st-1a2090,1550089007,172.24.0.1,4007,1550092607582-0,"A,5$1.68%3597666&6666@64*,N,4.3930176@66666666,E,0.02,221.5,130219,1.0,E"
st-1a2090,1550089007,172.24.0.1,4007,1550092607895-0,"A,5$1.68%35975,N&,4.3@93*0175,E,0.02,@220.4,130219,1.0,E"
st-1a2090,1550089015,172.24.0.1,4007,1550092615395-0,"A,5$1.68%3596333&3333@34*,N,4.3930171@66666667,E,0.02,150.12,130219,1.0,E"
st-1a2090,1550089015,172.24.0.1,4007,1550092615896-0,"A,5$1.68%3596166&6666@7,*N,4.39301716@6666667,E,0.02,134.26,130219,1.0,E"
st-1a2090,1550089315,172.24.0.1,4007,1550092915581-0,"A,5$1.68%3600833&3333@4,*N,4.39302066@6666667,E,0.02,273.51,130219,1.0,E"
